#============================================================================
# Opacities computed by OpTool        <a^n>=  1.0001E-1  1.0001E-1  1.0002E-1
# Method:   CDE
# Parameters:
#   amin [um]=      0.050 amax [um]=      0.150  na  =  100    norm=0.1000:-0.1000E-1
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    1.000  3.20  ./Dorschner1995_A_olivine.dat
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.20  mixture of  1 materials
#----------------------------------------------------------------------------
# Command: optool -c ./Dorschner1995_A_olivine.dat 1.0 3.2 -a 0.05 0.15 \
#   0.10:-0.01 100 -cde
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
#           3
#         300
   8.361508E-01   2.211759E+03   4.323733E+03   1.527860E-05
   8.709913E-01   2.166993E+03   3.661125E+03   1.527860E-05
   9.072835E-01   2.129964E+03   3.103389E+03   1.527860E-05
   9.450879E-01   2.121084E+03   2.642082E+03   1.527860E-05
   9.844676E-01   2.112239E+03   2.249442E+03   1.527860E-05
   1.025488E+00   2.095304E+03   1.923443E+03   1.527860E-05
   1.068218E+00   2.073502E+03   1.649086E+03   1.527860E-05
   1.112728E+00   2.038570E+03   1.415295E+03   1.527860E-05
   1.159093E+00   1.971152E+03   1.217735E+03   1.527860E-05
   1.207389E+00   1.898251E+03   1.047904E+03   1.527860E-05
   1.257699E+00   1.786670E+03   9.027272E+02   1.527860E-05
   1.310104E+00   1.673885E+03   7.772572E+02   1.527860E-05
   1.364693E+00   1.537548E+03   6.678592E+02   1.527860E-05
   1.421557E+00   1.402196E+03   5.733041E+02   1.527860E-05
   1.480790E+00   1.263486E+03   4.913534E+02   1.527860E-05
   1.542491E+00   1.128235E+03   4.203775E+02   1.527860E-05
   1.606763E+00   1.002147E+03   3.593215E+02   1.527860E-05
   1.673713E+00   8.816147E+02   3.066611E+02   1.527860E-05
   1.743453E+00   7.712029E+02   2.615619E+02   1.527860E-05
   1.816098E+00   6.719675E+02   2.229245E+02   1.527860E-05
   1.891771E+00   5.845711E+02   1.897140E+02   1.527860E-05
   1.970597E+00   5.014647E+02   1.613998E+02   1.527860E-05
   2.052707E+00   4.230645E+02   1.369997E+02   1.527860E-05
   2.138239E+00   3.538868E+02   1.161467E+02   1.527860E-05
   2.227334E+00   2.946918E+02   9.836562E+01   1.527860E-05
   2.320142E+00   2.428658E+02   8.309737E+01   1.527860E-05
   2.416817E+00   2.024723E+02   7.022826E+01   1.527860E-05
   2.517520E+00   1.784860E+02   5.945970E+01   1.527860E-05
   2.622419E+00   1.582327E+02   5.032311E+01   1.527860E-05
   2.731690E+00   1.432854E+02   4.252809E+01   1.527860E-05
   2.845513E+00   1.311088E+02   3.593251E+01   1.527860E-05
   2.964079E+00   1.218967E+02   3.034944E+01   1.527860E-05
   3.087585E+00   1.129373E+02   2.558714E+01   1.527860E-05
   3.216238E+00   1.044837E+02   2.155533E+01   1.527860E-05
   3.350251E+00   9.666275E+01   1.815846E+01   1.527860E-05
   3.489848E+00   8.942709E+01   1.529658E+01   1.527860E-05
   3.635262E+00   8.292550E+01   1.289430E+01   1.527860E-05
   3.786735E+00   7.691021E+01   1.086968E+01   1.527860E-05
   3.944520E+00   7.133118E+01   9.162793E+00   1.527860E-05
   4.108879E+00   6.687077E+01   7.707563E+00   1.527860E-05
   4.280086E+00   6.304011E+01   6.476137E+00   1.527860E-05
   4.458427E+00   5.942876E+01   5.441250E+00   1.527860E-05
   4.644200E+00   5.754107E+01   4.533393E+00   1.527860E-05
   4.837713E+00   5.615257E+01   3.767172E+00   1.527860E-05
   5.039289E+00   5.498697E+01   3.127698E+00   1.527860E-05
   5.249265E+00   5.463596E+01   2.588347E+00   1.527860E-05
   5.467990E+00   5.428651E+01   2.141526E+00   1.527860E-05
   5.695828E+00   5.244298E+01   1.752892E+00   1.527860E-05
   5.933160E+00   5.042362E+01   1.431571E+00   1.527860E-05
   6.180382E+00   4.851155E+01   1.161498E+00   1.527860E-05
   6.437904E+00   4.668144E+01   9.395086E-01   1.527860E-05
   6.706156E+00   4.663736E+01   7.429309E-01   1.527860E-05
   6.985587E+00   4.713000E+01   5.823817E-01   1.527860E-05
   7.276660E+00   4.951549E+01   4.421246E-01   1.527860E-05
   7.579862E+00   5.488451E+01   3.250679E-01   1.527860E-05
   7.895697E+00   7.047267E+01   2.191124E-01   1.527860E-05
   8.224692E+00   1.371303E+02   1.277854E-01   1.527860E-05
   8.567396E+00   4.946843E+02   6.271697E-02   1.527860E-05
   8.924380E+00   1.144749E+03   7.002341E-02   1.527860E-05
   9.296239E+00   2.046038E+03   1.762283E-01   1.527860E-05
   9.683591E+00   2.698268E+03   3.233761E-01   1.527860E-05
   1.008708E+01   2.880370E+03   4.284389E-01   1.527860E-05
   1.050739E+01   2.721785E+03   4.661712E-01   1.527860E-05
   1.094521E+01   2.313536E+03   4.491689E-01   1.527860E-05
   1.140127E+01   1.799494E+03   3.957930E-01   1.527860E-05
   1.187634E+01   1.152766E+03   3.029257E-01   1.527860E-05
   1.237119E+01   6.665176E+02   1.938363E-01   1.527860E-05
   1.288667E+01   4.765872E+02   1.159418E-01   1.527860E-05
   1.342363E+01   5.026434E+02   7.108641E-02   1.527860E-05
   1.398296E+01   6.049674E+02   5.011440E-02   1.527860E-05
   1.456560E+01   6.931243E+02   3.591849E-02   1.527860E-05
   1.517252E+01   8.516440E+02   2.589782E-02   1.527860E-05
   1.580472E+01   1.211437E+03   2.885734E-02   1.527860E-05
   1.646327E+01   1.625817E+03   4.391625E-02   1.527860E-05
   1.714925E+01   1.866376E+03   5.853833E-02   1.527860E-05
   1.786382E+01   1.950585E+03   6.773374E-02   1.527860E-05
   1.860817E+01   1.903360E+03   6.885429E-02   1.527860E-05
   1.938353E+01   1.809894E+03   6.527308E-02   1.527860E-05
   2.019119E+01   1.708989E+03   5.992727E-02   1.527860E-05
   2.103251E+01   1.602592E+03   5.368401E-02   1.527860E-05
   2.190889E+01   1.524193E+03   4.781221E-02   1.527860E-05
   2.282178E+01   1.466560E+03   4.357114E-02   1.527860E-05
   2.377272E+01   1.416729E+03   4.028119E-02   1.527860E-05
   2.476327E+01   1.348578E+03   3.726901E-02   1.527860E-05
   2.579510E+01   1.265311E+03   3.391540E-02   1.527860E-05
   2.686992E+01   1.176806E+03   3.055541E-02   1.527860E-05
   2.798953E+01   1.076480E+03   2.733361E-02   1.527860E-05
   2.915579E+01   9.782240E+02   2.416689E-02   1.527860E-05
   3.037064E+01   8.662876E+02   2.069823E-02   1.527860E-05
   3.163612E+01   7.650322E+02   1.753088E-02   1.527860E-05
   3.295432E+01   6.793885E+02   1.475971E-02   1.527860E-05
   3.432745E+01   6.058973E+02   1.238763E-02   1.527860E-05
   3.575780E+01   5.442254E+02   1.031711E-02   1.527860E-05
   3.724774E+01   4.888039E+02   8.729063E-03   1.527860E-05
   3.879977E+01   4.386291E+02   7.340948E-03   1.527860E-05
   4.041647E+01   3.958551E+02   6.132344E-03   1.527860E-05
   4.210053E+01   3.641975E+02   5.158286E-03   1.527860E-05
   4.385476E+01   3.350473E+02   4.343083E-03   1.527860E-05
   4.568209E+01   3.094000E+02   3.668049E-03   1.527860E-05
   4.758556E+01   2.875968E+02   3.111560E-03   1.527860E-05
   4.956834E+01   2.673209E+02   2.640735E-03   1.527860E-05
   5.163374E+01   2.430127E+02   2.241750E-03   1.527860E-05
   5.378519E+01   2.195762E+02   1.905406E-03   1.527860E-05
   5.602630E+01   1.999470E+02   1.618017E-03   1.527860E-05
   5.836079E+01   1.837993E+02   1.371351E-03   1.527860E-05
   6.079255E+01   1.683250E+02   1.161824E-03   1.527860E-05
   6.332563E+01   1.529458E+02   9.830420E-04   1.527860E-05
   6.596427E+01   1.396921E+02   8.322373E-04   1.527860E-05
   6.871284E+01   1.287680E+02   7.047242E-04   1.527860E-05
   7.157595E+01   1.186866E+02   5.966100E-04   1.527860E-05
