# wavelength(mic), abs_k(a=0.01mic), abs_k(a=0.1mic), abs_k(a=1mic)
7.7212e-03	4.2436e+04	1.8642e+04	2.2065e+03
7.7810e-03	4.2925e+04	1.8704e+04	2.2055e+03
7.8412e-03	4.3377e+04	1.8764e+04	2.2055e+03
7.9019e-03	4.3852e+04	1.8825e+04	2.2055e+03
7.9631e-03	4.4340e+04	1.8887e+04	2.2052e+03
8.0247e-03	4.4841e+04	1.8949e+04	2.2041e+03
8.0869e-03	4.5320e+04	1.9010e+04	2.2048e+03
8.1495e-03	4.5806e+04	1.9072e+04	2.2055e+03
8.2126e-03	4.6314e+04	1.9133e+04	2.2055e+03
8.2761e-03	4.6807e+04	1.9181e+04	2.2042e+03
8.3402e-03	4.7304e+04	1.9233e+04	2.2034e+03
8.4048e-03	4.7813e+04	1.9293e+04	2.2039e+03
8.4698e-03	4.8328e+04	1.9354e+04	2.2039e+03
8.5354e-03	4.8839e+04	1.9410e+04	2.2043e+03
8.6015e-03	4.9342e+04	1.9456e+04	2.2054e+03
8.6681e-03	4.9868e+04	1.9515e+04	2.2042e+03
8.7352e-03	5.0398e+04	1.9571e+04	2.2032e+03
8.8028e-03	5.0925e+04	1.9618e+04	2.2032e+03
8.8710e-03	5.1424e+04	1.9651e+04	2.2032e+03
8.9396e-03	5.1930e+04	1.9688e+04	2.2034e+03
9.0088e-03	5.2451e+04	1.9734e+04	2.2039e+03
9.0786e-03	5.2983e+04	1.9780e+04	2.2035e+03
9.1489e-03	5.3512e+04	1.9826e+04	2.2032e+03
9.2197e-03	5.4033e+04	1.9871e+04	2.2032e+03
9.2911e-03	5.4560e+04	1.9917e+04	2.2032e+03
9.3630e-03	5.5093e+04	1.9963e+04	2.2032e+03
9.4355e-03	5.5630e+04	2.0009e+04	2.2032e+03
9.5085e-03	5.6148e+04	2.0042e+04	2.2032e+03
9.5821e-03	5.6677e+04	2.0081e+04	2.2032e+03
9.6563e-03	5.7220e+04	2.0129e+04	2.2032e+03
9.7311e-03	5.7764e+04	2.0177e+04	2.2037e+03
9.8064e-03	5.8298e+04	2.0219e+04	2.2039e+03
9.8823e-03	5.8818e+04	2.0256e+04	2.2039e+03
9.9588e-03	5.9361e+04	2.0300e+04	2.2039e+03
1.0036e-02	5.9892e+04	2.0338e+04	2.2044e+03
1.0114e-02	6.0410e+04	2.0370e+04	2.2054e+03
1.0192e-02	6.0986e+04	2.0415e+04	2.2065e+03
1.0271e-02	6.1539e+04	2.0458e+04	2.2073e+03
1.0350e-02	6.2067e+04	2.0497e+04	2.2078e+03
1.0430e-02	6.2592e+04	2.0540e+04	2.2088e+03
1.0511e-02	6.3161e+04	2.0605e+04	2.2113e+03
1.0593e-02	6.3500e+04	2.0670e+04	2.2151e+03
1.0675e-02	5.5472e+04	2.0027e+04	2.2118e+03
1.0757e-02	5.1236e+04	1.9674e+04	2.2086e+03
1.0841e-02	5.1703e+04	1.9682e+04	2.2055e+03
1.0924e-02	5.2216e+04	1.9697e+04	2.2012e+03
1.1009e-02	5.2693e+04	1.9724e+04	2.1992e+03
1.1094e-02	5.3143e+04	1.9758e+04	2.1987e+03
1.1180e-02	5.3609e+04	1.9780e+04	2.1976e+03
1.1267e-02	5.4082e+04	1.9812e+04	2.1969e+03
1.1354e-02	5.4563e+04	1.9852e+04	2.1964e+03
1.1442e-02	5.5069e+04	1.9868e+04	2.1949e+03
1.1530e-02	5.5567e+04	1.9894e+04	2.1936e+03
1.1620e-02	5.6055e+04	1.9926e+04	2.1926e+03
1.1710e-02	5.6505e+04	1.9954e+04	2.1922e+03
1.1800e-02	5.6964e+04	1.9983e+04	2.1917e+03
1.1892e-02	5.7432e+04	2.0013e+04	2.1913e+03
1.1984e-02	5.7965e+04	2.0046e+04	2.1901e+03
1.2076e-02	5.8470e+04	2.0078e+04	2.1897e+03
1.2170e-02	5.8956e+04	2.0108e+04	2.1896e+03
1.2264e-02	5.9438e+04	2.0139e+04	2.1885e+03
1.2359e-02	5.9900e+04	2.0169e+04	2.1888e+03
1.2455e-02	6.0356e+04	2.0198e+04	2.1897e+03
1.2551e-02	6.0869e+04	2.0231e+04	2.1897e+03
1.2648e-02	6.1354e+04	2.0266e+04	2.1897e+03
1.2746e-02	6.1724e+04	2.0296e+04	2.1897e+03
1.2845e-02	6.0665e+04	2.0226e+04	2.1892e+03
1.2944e-02	6.0582e+04	2.0209e+04	2.1881e+03
1.3045e-02	6.1040e+04	2.0224e+04	2.1867e+03
1.3146e-02	6.1516e+04	2.0255e+04	2.1861e+03
1.3247e-02	6.1965e+04	2.0285e+04	2.1859e+03
1.3350e-02	6.2228e+04	2.0301e+04	2.1857e+03
1.3453e-02	6.0853e+04	2.0190e+04	2.1842e+03
1.3557e-02	6.0637e+04	2.0160e+04	2.1833e+03
1.3662e-02	6.1071e+04	2.0176e+04	2.1828e+03
1.3768e-02	6.1569e+04	2.0193e+04	2.1812e+03
1.3875e-02	6.2024e+04	2.0218e+04	2.1800e+03
1.3982e-02	6.2457e+04	2.0244e+04	2.1790e+03
1.4090e-02	6.2873e+04	2.0259e+04	2.1786e+03
1.4199e-02	6.3332e+04	2.0276e+04	2.1775e+03
1.4309e-02	6.3815e+04	2.0292e+04	2.1759e+03
1.4420e-02	6.4295e+04	2.0308e+04	2.1743e+03
1.4532e-02	6.4749e+04	2.0333e+04	2.1743e+03
1.4644e-02	6.5193e+04	2.0360e+04	2.1745e+03
1.4758e-02	6.5629e+04	2.0376e+04	2.1741e+03
1.4872e-02	6.6081e+04	2.0381e+04	2.1728e+03
1.4987e-02	6.6528e+04	2.0384e+04	2.1716e+03
1.5103e-02	6.6934e+04	2.0399e+04	2.1711e+03
1.5220e-02	6.7385e+04	2.0425e+04	2.1706e+03
1.5338e-02	6.7851e+04	2.0453e+04	2.1700e+03
1.5457e-02	6.8297e+04	2.0468e+04	2.1695e+03
